carrera,conductor,inicio_carrera,fin_carrera,precio_total
379,Jorge,2024-01-25 18:04:17,2024-01-25 18:42:33,45.92
380,Carolina,2024-02-16 18:22:26,2024-02-16 18:54:55,38.98
381,Carolina,2024-03-23 01:25:38,2024-03-23 01:35:38,12.0
382,Angel,2024-05-20 04:34:42,2024-05-20 05:08:01,39.98
383,Jorge,2024-06-18 22:38:02,2024-06-18 23:01:19,27.94
384,Angel,2024-03-28 08:46:20,2024-03-28 09:26:10,47.8
385,Nathaly,2024-06-25 13:52:01,2024-06-25 14:28:58,44.34
386,Angel,2024-01-08 20:14:45,2024-01-08 20:41:22,31.94
387,Nathaly,2024-02-01 16:23:45,2024-02-01 16:48:21,29.52
388,Carolina,2024-04-26 00:00:17,2024-04-26 00:38:39,46.04
389,Angel,2024-04-08 03:12:47,2024-04-08 03:42:16,35.38
390,Nathaly,2024-04-16 17:52:37,2024-04-16 18:03:52,13.5
391,Jorge,2024-01-30 12:35:49,2024-01-30 13:10:57,42.16
392,Angel,2024-04-18 16:51:18,2024-04-18 16:58:06,8.16
393,Nathaly,2024-03-01 03:02:00,2024-03-01 03:22:59,25.18
394,Angel,2024-02-12 21:14:28,2024-02-12 21:34:29,24.02
395,Carolina,2024-02-27 14:51:39,2024-02-27 15:09:39,21.6
396,Angel,2024-03-23 23:00:46,2024-03-23 23:09:04,9.96
397,Nathaly,2024-04-29 15:32:56,2024-04-29 16:00:16,32.8
398,Angel,2024-01-12 03:44:32,2024-01-12 03:54:03,11.42
399,Jorge,2024-04-27 16:09:50,2024-04-27 16:34:19,29.38
400,Carolina,2024-02-29 08:51:17,2024-02-29 09:28:33,44.72
401,Carolina,2024-01-15 06:52:25,2024-01-15 07:10:41,21.92
402,Angel,2024-06-24 14:47:16,2024-06-24 15:22:20,42.08
403,Nathaly,2024-04-04 01:57:47,2024-04-04 02:06:17,10.2
404,Sergio,2024-06-08 02:18:14,2024-06-08 02:51:27,39.86
405,Jorge,2024-05-28 20:45:37,2024-05-28 20:51:57,7.6
406,Carolina,2024-05-21 03:55:48,2024-05-21 04:18:21,27.06
407,Nathaly,2024-03-06 21:24:44,2024-03-06 21:48:48,28.88
408,Angel,2024-06-21 20:21:52,2024-06-21 20:43:41,26.18
409,Angel,2024-01-28 17:52:13,2024-01-28 18:07:23,18.2
410,Sergio,2024-04-25 13:18:50,2024-04-25 13:50:26,37.92
411,Sergio,2024-05-23 21:51:03,2024-05-23 22:17:41,31.96
412,Angel,2024-02-25 00:00:36,2024-02-25 00:08:55,9.98
413,Angel,2024-06-01 04:35:56,2024-06-01 05:07:53,38.34
414,Sergio,2024-06-12 13:30:43,2024-06-12 13:42:52,14.58
415,Angel,2024-03-25 02:14:19,2024-03-25 02:36:25,26.52
416,Carolina,2024-04-21 14:26:37,2024-04-21 14:38:49,14.64
417,Angel,2024-03-25 07:43:25,2024-03-25 08:09:33,31.36
418,Sergio,2024-05-16 03:40:59,2024-05-16 04:16:46,42.94
419,Carolina,2024-06-01 21:26:05,2024-06-01 21:33:40,9.1
420,Sergio,2024-04-03 05:34:34,2024-04-03 06:11:11,43.94
421,Jorge,2024-05-30 03:36:48,2024-05-30 04:13:11,43.66
422,Carolina,2024-05-19 22:44:54,2024-05-19 23:11:53,32.38
423,Sergio,2024-06-26 00:15:40,2024-06-26 00:26:53,13.46
424,Angel,2024-05-16 18:34:42,2024-05-16 19:11:40,44.36
425,Jorge,2024-06-24 11:42:12,2024-06-24 12:09:08,32.32
426,Jorge,2024-05-25 23:11:42,2024-05-25 23:32:16,24.68
427,Jorge,2024-04-20 02:01:07,2024-04-20 02:29:55,34.56
428,Carolina,2024-02-13 12:34:30,2024-02-13 12:59:12,29.64
429,Angel,2024-05-28 17:34:55,2024-05-28 17:58:47,28.64
430,Jorge,2024-01-19 16:24:48,2024-01-19 16:50:29,30.82
431,Angel,2024-04-20 15:57:05,2024-04-20 16:06:13,10.96
432,Sergio,2024-05-24 03:09:39,2024-05-24 03:23:48,16.98
433,Carolina,2024-04-05 22:18:21,2024-04-05 22:28:01,11.6
434,Jorge,2024-06-25 13:39:10,2024-06-25 14:04:58,30.96
435,Nathaly,2024-06-18 06:22:12,2024-06-18 06:29:00,8.16
436,Nathaly,2024-01-28 04:07:51,2024-01-28 04:15:21,9.0
437,Sergio,2024-05-20 07:50:24,2024-05-20 07:58:57,10.26
438,Jorge,2024-03-20 02:03:28,2024-03-20 02:23:22,23.88
439,Carolina,2024-03-09 22:14:21,2024-03-09 22:31:09,20.16
440,Nathaly,2024-05-22 06:04:26,2024-05-22 06:33:02,34.32
441,Carolina,2024-05-27 16:20:28,2024-05-27 16:34:42,17.08
442,Nathaly,2024-05-22 09:35:41,2024-05-22 09:49:23,16.44
443,Jorge,2024-01-10 21:45:02,2024-01-10 22:03:20,21.96
444,Angel,2024-06-15 13:19:29,2024-06-15 13:38:49,23.2
445,Carolina,2024-06-14 10:06:46,2024-06-14 10:42:58,43.44
446,Jorge,2024-03-05 15:57:45,2024-03-05 16:05:21,9.12
447,Angel,2024-04-08 21:23:53,2024-04-08 21:44:42,24.98
448,Angel,2024-02-06 20:45:17,2024-02-06 21:14:18,34.82
449,Sergio,2024-02-05 21:01:30,2024-02-05 21:37:13,42.86
450,Angel,2024-06-06 18:52:42,2024-06-06 18:59:57,8.7
451,Angel,2024-05-16 09:13:25,2024-05-16 09:50:40,44.7
452,Nathaly,2024-01-13 16:14:10,2024-01-13 16:53:35,47.3
453,Jorge,2024-05-10 01:37:36,2024-05-10 01:58:03,24.54
454,Sergio,2024-01-29 19:49:00,2024-01-29 20:21:51,39.42
455,Carolina,2024-03-14 06:06:33,2024-03-14 06:39:06,39.06
456,Jorge,2024-02-28 19:07:47,2024-02-28 19:35:52,33.7
457,Jorge,2024-01-13 21:20:11,2024-01-13 21:51:46,37.9
458,Angel,2024-04-14 22:01:25,2024-04-14 22:22:29,25.28
459,Angel,2024-06-21 19:44:25,2024-06-21 20:01:58,21.06
460,Jorge,2024-06-04 23:53:15,2024-06-05 00:01:16,9.62
461,Angel,2024-04-27 15:07:40,2024-04-27 15:37:45,36.1
462,Sergio,2024-06-22 14:17:41,2024-06-22 14:42:26,29.7
463,Nathaly,2024-05-27 06:02:42,2024-05-27 06:13:35,13.06
464,Carolina,2024-05-17 10:07:08,2024-05-17 10:28:00,25.04
465,Angel,2024-04-16 23:49:04,2024-04-17 00:17:08,33.68
466,Jorge,2024-01-14 20:49:40,2024-01-14 20:59:14,11.48
467,Sergio,2024-06-09 21:28:52,2024-06-09 21:50:44,26.24
468,Angel,2024-01-16 23:20:58,2024-01-16 23:46:22,30.48
469,Jorge,2024-03-24 18:57:41,2024-03-24 19:32:12,41.42
470,Carolina,2024-04-29 16:34:31,2024-04-29 17:02:42,33.82
471,Jorge,2024-05-28 08:50:03,2024-05-28 09:03:18,15.9
472,Nathaly,2024-03-15 19:42:40,2024-03-15 19:54:49,14.58
473,Carolina,2024-04-28 15:59:53,2024-04-28 16:31:59,38.52
474,Nathaly,2024-06-23 14:47:13,2024-06-23 15:25:00,45.34
475,Angel,2024-04-26 08:39:33,2024-04-26 08:45:50,7.54
476,Carolina,2024-01-26 20:54:59,2024-01-26 21:25:52,37.06
477,Angel,2024-05-08 23:26:52,2024-05-09 00:02:48,43.12
478,Angel,2024-01-11 16:44:25,2024-01-11 17:06:25,26.4
479,Sergio,2024-01-11 15:03:26,2024-01-11 15:13:31,12.1
480,Nathaly,2024-01-20 14:40:09,2024-01-20 15:14:47,41.56
481,Angel,2024-03-15 16:58:38,2024-03-15 17:06:10,9.04
482,Angel,2024-02-03 19:58:04,2024-02-03 20:33:31,42.54
483,Carolina,2024-01-28 06:28:11,2024-01-28 06:38:46,12.7
484,Jorge,2024-02-17 02:13:47,2024-02-17 02:37:09,28.04
485,Carolina,2024-02-26 20:49:14,2024-02-26 21:09:44,24.6
486,Angel,2024-03-26 05:55:08,2024-03-26 06:08:10,15.64
487,Angel,2024-02-17 04:30:53,2024-02-17 04:36:15,6.44
488,Sergio,2024-03-24 17:52:44,2024-03-24 18:21:14,34.2
489,Jorge,2024-05-21 11:58:34,2024-05-21 12:32:33,40.78
490,Carolina,2024-06-01 22:15:53,2024-06-01 22:52:42,44.18
491,Jorge,2024-02-02 05:19:14,2024-02-02 05:40:04,25.0
492,Jorge,2024-02-04 02:05:21,2024-02-04 02:17:29,14.56
493,Nathaly,2024-02-01 14:07:39,2024-02-01 14:29:19,26.0
494,Sergio,2024-06-09 21:20:51,2024-06-09 21:34:40,16.58
495,Nathaly,2024-04-06 02:20:27,2024-04-06 02:38:20,21.46
496,Sergio,2024-04-03 17:40:06,2024-04-03 17:53:30,16.08
497,Carolina,2024-05-21 23:21:45,2024-05-21 23:34:30,15.3
498,Sergio,2024-03-29 05:49:03,2024-03-29 06:08:14,23.02
499,Nathaly,2024-06-12 20:07:33,2024-06-12 20:30:41,27.76
500,Jorge,2024-04-03 09:45:13,2024-04-03 10:00:48,18.7
501,Angel,2024-06-09 12:19:00,2024-06-09 12:47:47,34.54
502,Jorge,2024-01-23 00:43:40,2024-01-23 01:13:12,35.44
503,Jorge,2024-05-28 20:48:44,2024-05-28 21:17:20,34.32
504,Carolina,2024-05-12 10:37:28,2024-05-12 10:53:38,19.4
505,Angel,2024-03-11 16:42:55,2024-03-11 17:06:28,28.26
506,Carolina,2024-04-21 10:10:58,2024-04-21 10:24:29,16.22
507,Jorge,2024-05-01 06:02:08,2024-05-01 06:34:57,39.38
508,Carolina,2024-02-21 13:49:46,2024-02-21 14:03:05,15.98
509,Jorge,2024-04-25 08:16:01,2024-04-25 08:36:49,24.96
510,Nathaly,2024-06-05 01:07:12,2024-06-05 01:13:55,8.06
511,Jorge,2024-02-18 06:58:06,2024-02-18 07:21:19,27.86
512,Angel,2024-05-13 23:48:08,2024-05-14 00:11:23,27.9
513,Carolina,2024-02-17 22:51:27,2024-02-17 23:17:46,31.58
514,Angel,2024-05-22 22:30:43,2024-05-22 22:39:45,10.84
515,Angel,2024-06-09 05:12:18,2024-06-09 05:34:59,27.22
516,Nathaly,2024-03-13 13:27:12,2024-03-13 14:04:26,44.68
517,Angel,2024-05-24 13:42:02,2024-05-24 14:04:51,27.38
518,Carolina,2024-06-13 20:19:58,2024-06-13 20:47:22,32.88
519,Angel,2024-03-18 00:53:35,2024-03-18 01:02:08,10.26
520,Angel,2024-06-02 05:20:42,2024-06-02 05:37:05,19.66
521,Sergio,2024-02-07 01:24:11,2024-02-07 01:52:04,33.46
522,Jorge,2024-02-29 22:59:07,2024-02-29 23:21:43,27.12
523,Carolina,2024-06-06 16:07:19,2024-06-06 16:17:49,12.6
524,Sergio,2024-03-23 00:40:48,2024-03-23 00:46:13,6.5
525,Sergio,2024-03-11 06:28:03,2024-03-11 06:50:14,26.62
526,Angel,2024-04-18 07:33:57,2024-04-18 07:49:55,19.16
527,Carolina,2024-01-20 23:26:41,2024-01-20 23:56:24,35.66
528,Angel,2024-02-01 06:35:12,2024-02-01 06:49:41,17.38
529,Angel,2024-04-23 22:03:57,2024-04-23 22:26:45,27.36
530,Carolina,2024-05-10 08:17:41,2024-05-10 08:51:18,40.34
531,Carolina,2024-04-05 10:28:36,2024-04-05 10:35:58,8.84
532,Jorge,2024-06-19 03:13:33,2024-06-19 03:25:21,14.16
533,Nathaly,2024-05-04 08:49:34,2024-05-04 09:23:09,40.3
534,Carolina,2024-01-28 00:05:08,2024-01-28 00:44:05,46.74
535,Nathaly,2024-06-21 10:54:51,2024-06-21 11:20:43,31.04
536,Sergio,2024-06-03 12:36:06,2024-06-03 12:41:36,6.6
537,Angel,2024-04-24 13:28:54,2024-04-24 13:41:17,14.86
538,Sergio,2024-01-30 13:16:42,2024-01-30 13:22:48,7.32
539,Angel,2024-02-26 17:10:48,2024-02-26 17:20:59,12.22
540,Jorge,2024-02-26 14:25:44,2024-02-26 14:43:51,21.74
541,Jorge,2024-04-23 09:12:24,2024-04-23 09:45:58,40.28
542,Nathaly,2024-02-15 03:47:16,2024-02-15 04:00:42,16.12
543,Nathaly,2024-06-11 03:13:36,2024-06-11 03:24:49,13.46
544,Carolina,2024-04-07 14:48:09,2024-04-07 15:02:24,17.1
545,Angel,2024-03-25 09:26:25,2024-03-25 09:35:14,10.58
546,Nathaly,2024-03-13 01:27:39,2024-03-13 02:00:56,39.94
547,Jorge,2024-04-27 11:06:57,2024-04-27 11:44:47,45.4
548,Angel,2024-04-12 06:26:57,2024-04-12 06:46:02,22.9
549,Nathaly,2024-05-05 18:47:41,2024-05-05 18:57:25,11.68
550,Jorge,2024-05-05 07:37:14,2024-05-05 07:49:09,14.3
551,Sergio,2024-02-13 00:26:15,2024-02-13 00:34:41,10.12
552,Angel,2024-05-15 10:38:29,2024-05-15 11:12:03,40.28
553,Carolina,2024-02-19 06:47:12,2024-02-19 07:04:42,21.0
554,Angel,2024-06-22 14:56:10,2024-06-22 15:21:02,29.84
555,Sergio,2024-03-21 21:11:40,2024-03-21 21:33:00,25.6
556,Sergio,2024-02-25 11:08:24,2024-02-25 11:23:30,18.12
557,Nathaly,2024-04-18 05:31:12,2024-04-18 06:07:25,43.46
558,Jorge,2024-05-04 08:55:32,2024-05-04 09:17:46,26.68
559,Angel,2024-04-10 07:38:52,2024-04-10 07:50:10,13.56
560,Carolina,2024-03-22 21:53:26,2024-03-22 22:10:45,20.78
561,Nathaly,2024-05-13 09:17:39,2024-05-13 09:51:51,41.04
562,Jorge,2024-02-13 21:29:11,2024-02-13 21:57:52,34.42
563,Jorge,2024-05-31 15:08:07,2024-05-31 15:23:27,18.4
564,Carolina,2024-04-06 11:01:29,2024-04-06 11:33:32,38.46
565,Carolina,2024-04-01 07:35:05,2024-04-01 07:46:58,14.26
566,Angel,2024-04-02 07:28:47,2024-04-02 07:53:44,29.94
567,Carolina,2024-03-03 00:59:47,2024-03-03 01:36:50,44.46
568,Jorge,2024-04-01 19:04:09,2024-04-01 19:32:08,33.58
569,Jorge,2024-05-14 04:31:53,2024-05-14 04:47:29,18.72
570,Carolina,2024-02-25 18:46:53,2024-02-25 19:13:24,31.82
571,Angel,2024-06-12 21:09:58,2024-06-12 21:39:55,35.94
572,Sergio,2024-03-06 11:27:20,2024-03-06 11:33:30,7.4
573,Angel,2024-05-12 05:07:16,2024-05-12 05:36:29,35.06
574,Nathaly,2024-02-21 22:36:45,2024-02-21 23:03:15,31.8
575,Jorge,2024-06-24 05:58:17,2024-06-24 06:18:54,24.74
576,Nathaly,2024-02-24 18:22:35,2024-02-24 18:45:05,27.0
577,Jorge,2024-02-04 18:25:03,2024-02-04 18:54:45,35.64
578,Jorge,2024-03-30 22:41:54,2024-03-30 22:55:53,16.78
579,Nathaly,2024-03-21 19:10:45,2024-03-21 19:21:09,12.48
580,Carolina,2024-03-19 04:23:58,2024-03-19 04:51:24,32.92
581,Carolina,2024-06-24 14:27:03,2024-06-24 14:52:58,31.1
582,Sergio,2024-03-20 07:34:04,2024-03-20 07:54:23,24.38
583,Angel,2024-06-26 10:49:37,2024-06-26 11:18:45,34.96
584,Carolina,2024-03-08 05:57:54,2024-03-08 06:11:48,16.68
585,Sergio,2024-04-16 13:52:17,2024-04-16 14:13:23,25.32
586,Angel,2024-05-03 20:38:40,2024-05-03 21:10:20,38.0
587,Carolina,2024-02-12 09:54:26,2024-02-12 10:21:08,32.04
588,Carolina,2024-02-09 23:53:33,2024-02-10 00:04:58,13.7
589,Carolina,2024-06-22 15:57:20,2024-06-22 16:15:45,22.1
590,Angel,2024-04-09 15:35:35,2024-04-09 15:44:46,11.02
591,Sergio,2024-03-27 09:09:28,2024-03-27 09:27:37,21.78
592,Angel,2024-01-17 13:56:47,2024-01-17 14:04:06,8.78
593,Angel,2024-06-18 00:16:04,2024-06-18 00:55:49,47.7
594,Carolina,2024-02-08 23:40:05,2024-02-08 23:47:02,8.34
595,Nathaly,2024-01-28 19:33:31,2024-01-28 20:00:06,31.9
596,Jorge,2024-03-23 11:17:49,2024-03-23 11:55:46,45.54
597,Carolina,2024-06-15 03:23:02,2024-06-15 03:56:38,40.32
598,Jorge,2024-03-19 07:23:54,2024-03-19 07:32:03,9.78
599,Jorge,2024-04-19 03:32:08,2024-04-19 03:47:23,18.3
600,Sergio,2024-01-30 02:34:03,2024-01-30 02:58:52,29.78
601,Carolina,2024-02-16 11:16:18,2024-02-16 11:51:15,41.94
602,Sergio,2024-01-22 21:38:43,2024-01-22 21:55:11,19.76
603,Jorge,2024-03-13 15:58:22,2024-03-13 16:32:36,41.08
604,Sergio,2024-04-16 10:08:05,2024-04-16 10:23:20,18.3
605,Angel,2024-03-01 06:56:35,2024-03-01 07:26:58,36.46
606,Nathaly,2024-06-17 12:46:50,2024-06-17 13:09:40,27.4
607,Nathaly,2024-03-15 06:20:29,2024-03-15 06:50:26,35.94
608,Sergio,2024-04-20 01:42:32,2024-04-20 02:13:36,37.28
609,Angel,2024-03-15 13:06:20,2024-03-15 13:25:33,23.06
610,Angel,2024-05-02 15:43:46,2024-05-02 16:01:17,21.02
611,Angel,2024-03-12 15:43:11,2024-03-12 15:49:29,7.56
612,Sergio,2024-06-08 22:05:48,2024-06-08 22:19:09,16.02
613,Carolina,2024-06-16 16:57:38,2024-06-16 17:21:07,28.18
614,Sergio,2024-04-27 06:50:48,2024-04-27 07:07:23,19.9
615,Angel,2024-06-08 03:40:14,2024-06-08 03:56:09,19.1
616,Angel,2024-03-22 09:07:01,2024-03-22 09:27:16,24.3
617,Carolina,2024-06-05 01:14:26,2024-06-05 01:22:10,9.28
618,Angel,2024-05-17 14:15:57,2024-05-17 14:35:40,23.66
619,Sergio,2024-06-23 10:51:32,2024-06-23 11:18:17,32.1
620,Angel,2024-05-28 02:43:10,2024-05-28 03:10:02,32.24
621,Nathaly,2024-03-10 02:08:47,2024-03-10 02:29:08,24.42
622,Sergio,2024-01-26 17:15:41,2024-01-26 17:55:15,47.48
623,Angel,2024-01-13 01:47:51,2024-01-13 02:13:32,30.82
624,Angel,2024-01-16 05:56:18,2024-01-16 06:27:07,36.98
625,Jorge,2024-01-16 02:53:46,2024-01-16 03:32:36,46.6
626,Nathaly,2024-05-13 23:12:53,2024-05-13 23:32:58,24.1
627,Angel,2024-02-29 03:36:14,2024-02-29 04:00:58,29.68
628,Angel,2024-05-12 21:53:34,2024-05-12 22:26:55,40.02
629,Angel,2024-02-18 08:02:50,2024-02-18 08:10:09,8.78
630,Jorge,2024-04-14 21:49:17,2024-04-14 22:14:30,30.26
631,Angel,2024-03-14 01:36:47,2024-03-14 02:16:13,47.32
632,Carolina,2024-03-25 15:03:09,2024-03-25 15:27:28,29.18
633,Angel,2024-03-09 06:08:21,2024-03-09 06:25:07,20.12
634,Angel,2024-01-26 21:10:07,2024-01-26 21:30:28,24.42
635,Sergio,2024-03-04 09:25:16,2024-03-04 10:00:24,42.16
636,Angel,2024-02-08 06:13:14,2024-02-08 06:34:31,25.54
637,Angel,2024-05-05 21:14:55,2024-05-05 21:43:12,33.94
638,Jorge,2024-03-11 17:59:05,2024-03-11 18:27:33,34.16
639,Sergio,2024-02-16 04:04:32,2024-02-16 04:14:59,12.54
640,Carolina,2024-05-30 18:36:46,2024-05-30 19:14:27,45.22
641,Sergio,2024-02-23 12:37:37,2024-02-23 13:09:59,38.84
642,Sergio,2024-05-11 12:39:29,2024-05-11 13:15:33,43.28
643,Carolina,2024-05-05 23:50:15,2024-05-06 00:26:27,43.44
644,Carolina,2024-01-15 14:03:07,2024-01-15 14:24:15,25.36
645,Angel,2024-03-02 21:22:19,2024-03-02 21:30:48,10.18
646,Nathaly,2024-04-08 01:25:13,2024-04-08 01:36:27,13.48
647,Carolina,2024-02-26 15:06:25,2024-02-26 15:44:21,45.52
648,Carolina,2024-02-23 18:10:28,2024-02-23 18:39:33,34.9
649,Sergio,2024-05-13 15:06:56,2024-05-13 15:36:22,35.32
650,Angel,2024-04-27 19:35:52,2024-04-27 20:09:33,40.42
651,Sergio,2024-05-06 14:16:08,2024-05-06 14:52:21,43.46
652,Carolina,2024-02-19 10:53:51,2024-02-19 11:09:02,18.22
653,Angel,2024-06-12 19:24:29,2024-06-12 19:50:45,31.52
654,Angel,2024-03-17 23:57:48,2024-03-18 00:25:00,32.64
655,Carolina,2024-04-07 15:35:16,2024-04-07 15:50:26,18.2
656,Angel,2024-04-14 13:38:41,2024-04-14 14:13:07,41.32
657,Angel,2024-04-28 17:15:04,2024-04-28 17:55:01,47.94
658,Angel,2024-06-09 20:06:06,2024-06-09 20:18:48,15.24
659,Jorge,2024-01-27 13:16:30,2024-01-27 13:44:06,33.12
660,Carolina,2024-03-29 20:16:49,2024-03-29 20:24:59,9.8
661,Carolina,2024-05-30 13:49:19,2024-05-30 13:59:22,12.06
662,Nathaly,2024-06-18 12:43:42,2024-06-18 13:08:55,30.26
663,Angel,2024-02-21 21:48:46,2024-02-21 21:53:46,6.0
664,Angel,2024-03-07 12:52:35,2024-03-07 13:01:40,10.9
665,Carolina,2024-04-03 11:07:05,2024-04-03 11:35:04,33.58
666,Nathaly,2024-02-04 12:15:48,2024-02-04 12:38:55,27.74
667,Jorge,2024-03-17 15:03:54,2024-03-17 15:21:12,20.76
668,Nathaly,2024-05-16 16:25:17,2024-05-16 16:30:50,6.66
669,Carolina,2024-04-02 19:10:47,2024-04-02 19:26:42,19.1
670,Jorge,2024-03-24 07:52:58,2024-03-24 08:25:25,38.94
671,Angel,2024-06-12 22:40:06,2024-06-12 23:09:34,35.36
672,Jorge,2024-04-17 14:48:26,2024-04-17 14:58:39,12.26
673,Jorge,2024-06-07 10:46:19,2024-06-07 10:59:56,16.34
674,Jorge,2024-05-26 13:33:51,2024-05-26 13:56:07,26.72
675,Angel,2024-02-21 00:21:38,2024-02-21 00:40:17,22.38
676,Nathaly,2024-04-18 00:13:01,2024-04-18 00:39:49,32.16
677,Nathaly,2024-04-19 21:54:48,2024-04-19 22:21:32,32.08
678,Angel,2024-02-04 00:27:13,2024-02-04 00:44:28,20.7
679,Sergio,2024-01-09 04:31:17,2024-01-09 04:45:09,16.64
680,Sergio,2024-01-26 16:03:53,2024-01-26 16:36:22,38.98
681,Nathaly,2024-05-27 17:38:32,2024-05-27 17:57:18,22.52
682,Angel,2024-03-27 20:08:14,2024-03-27 20:28:30,24.32
683,Angel,2024-05-31 05:23:58,2024-05-31 05:49:37,30.78
684,Jorge,2024-04-13 19:09:14,2024-04-13 19:14:31,6.34
685,Jorge,2024-02-28 13:33:04,2024-02-28 13:49:01,19.14
686,Jorge,2024-05-30 12:55:18,2024-05-30 13:08:08,15.4
687,Sergio,2024-06-17 18:02:42,2024-06-17 18:16:31,16.58
688,Carolina,2024-01-13 05:15:28,2024-01-13 05:34:15,22.54
689,Nathaly,2024-05-09 19:28:21,2024-05-09 19:44:59,19.96
690,Angel,2024-03-29 09:12:46,2024-03-29 09:44:29,38.06
691,Sergio,2024-01-15 18:58:38,2024-01-15 19:32:08,40.2
692,Angel,2024-06-02 04:32:11,2024-06-02 04:50:07,21.52
693,Sergio,2024-03-23 08:37:48,2024-03-23 09:08:31,36.86
694,Angel,2024-02-27 19:11:43,2024-02-27 19:20:34,10.62
695,Carolina,2024-04-29 06:52:25,2024-04-29 07:10:24,21.58
696,Angel,2024-03-30 00:54:29,2024-03-30 01:11:16,20.14
697,Carolina,2024-03-22 05:08:44,2024-03-22 05:34:30,30.92
698,Carolina,2024-04-18 19:26:31,2024-04-18 19:52:43,31.44
699,Carolina,2024-03-26 04:23:36,2024-03-26 04:33:34,11.96
700,Nathaly,2024-06-04 08:45:46,2024-06-04 09:03:30,21.28
701,Angel,2024-05-22 18:30:04,2024-05-22 18:38:28,10.08
702,Carolina,2024-06-04 09:00:44,2024-06-04 09:14:54,17.0
703,Carolina,2024-02-28 22:52:12,2024-02-28 23:08:15,19.26
704,Angel,2024-04-14 05:29:03,2024-04-14 06:04:24,42.42
705,Sergio,2024-06-23 03:33:48,2024-06-23 03:39:01,6.26
706,Jorge,2024-04-25 07:07:56,2024-04-25 07:43:44,42.96
707,Angel,2024-05-13 07:40:26,2024-05-13 07:58:05,21.18
708,Sergio,2024-01-11 20:53:37,2024-01-11 21:13:25,23.76
709,Jorge,2024-02-02 01:15:33,2024-02-02 01:26:38,13.3
710,Carolina,2024-04-19 07:13:44,2024-04-19 07:48:17,41.46
711,Sergio,2024-02-27 06:30:01,2024-02-27 06:53:33,28.24
712,Sergio,2024-01-10 00:10:57,2024-01-10 00:26:24,18.54
713,Carolina,2024-03-25 01:50:02,2024-03-25 02:04:32,17.4
714,Jorge,2024-04-05 16:32:00,2024-04-05 16:38:51,8.22
715,Angel,2024-05-27 19:26:39,2024-05-27 19:32:11,6.64
716,Jorge,2024-04-21 06:49:49,2024-04-21 07:22:41,39.44
717,Jorge,2024-02-01 15:56:25,2024-02-01 16:33:39,44.68
718,Sergio,2024-03-26 10:38:41,2024-03-26 10:56:21,21.2
719,Sergio,2024-01-18 16:43:22,2024-01-18 16:59:20,19.16
720,Angel,2024-06-16 14:01:06,2024-06-16 14:22:34,25.76
721,Angel,2024-05-05 04:19:30,2024-05-05 04:32:18,15.36
722,Carolina,2024-06-20 06:57:53,2024-06-20 07:08:11,12.36
723,Angel,2024-06-02 23:35:29,2024-06-02 23:49:36,16.94
724,Jorge,2024-03-05 05:11:47,2024-03-05 05:49:03,44.72
725,Carolina,2024-05-03 07:51:30,2024-05-03 08:26:35,42.1
726,Angel,2024-02-17 04:55:39,2024-02-17 05:30:59,42.4
727,Carolina,2024-01-22 10:09:47,2024-01-22 10:28:56,22.98
728,Carolina,2024-03-16 15:40:13,2024-03-16 16:17:16,44.46
729,Angel,2024-04-28 11:20:49,2024-04-28 11:48:37,33.36
730,Sergio,2024-03-10 17:42:34,2024-03-10 17:49:47,8.66
731,Carolina,2024-02-14 07:37:09,2024-02-14 08:12:39,42.6
732,Jorge,2024-03-09 10:18:09,2024-03-09 10:37:15,22.92
733,Angel,2024-06-19 00:32:44,2024-06-19 00:46:24,16.4
734,Angel,2024-05-14 03:26:50,2024-05-14 04:03:39,44.18
735,Jorge,2024-05-20 08:33:15,2024-05-20 09:10:29,44.68
736,Jorge,2024-03-27 06:25:34,2024-03-27 06:58:43,39.78
737,Nathaly,2024-05-05 00:15:22,2024-05-05 00:25:19,11.94
738,Carolina,2024-06-08 07:28:57,2024-06-08 07:34:14,6.34
739,Jorge,2024-04-03 05:52:43,2024-04-03 06:03:48,13.3
740,Jorge,2024-01-18 05:35:17,2024-01-18 06:09:15,40.76
741,Angel,2024-04-21 18:08:44,2024-04-21 18:37:25,34.42
742,Carolina,2024-04-21 00:42:32,2024-04-21 00:53:38,13.32
743,Carolina,2024-06-07 11:14:07,2024-06-07 11:20:19,7.44
744,Carolina,2024-04-28 22:28:44,2024-04-28 22:43:02,17.16
745,Jorge,2024-05-23 12:10:48,2024-05-23 12:36:26,30.76
746,Nathaly,2024-02-16 05:17:17,2024-02-16 05:51:34,41.14
747,Jorge,2024-06-20 16:49:31,2024-06-20 17:10:51,25.6
748,Angel,2024-02-19 03:57:34,2024-02-19 04:20:46,27.84
749,Sergio,2024-02-14 13:11:30,2024-02-14 13:22:16,12.92
750,Angel,2024-01-25 01:09:10,2024-01-25 01:25:55,20.1
751,Angel,2024-06-08 06:43:10,2024-06-08 07:10:25,32.7
752,Angel,2024-04-09 02:58:42,2024-04-09 03:35:30,44.16
753,Angel,2024-03-27 17:34:02,2024-03-27 18:02:16,33.88
754,Angel,2024-06-25 12:16:40,2024-06-25 12:31:47,18.14
755,Nathaly,2024-04-02 04:16:35,2024-04-02 04:54:01,44.92
756,Nathaly,2024-03-01 11:05:14,2024-03-01 11:33:48,34.28
757,Sergio,2024-06-15 10:17:34,2024-06-15 10:48:21,36.94
